Mod:Item:MetaData, Localized Name
gregtech:gt.meta.toolHeadPlow:9119, oredict.toolHeadPlowGrossular.name
gregtech:gt.meta.toolHeadPlow:9127, oredict.toolHeadPlowPyrope.name
gregtech:gt.meta.toolHeadPlow:9129, oredict.toolHeadPlowSpessartine.name
gregtech:gt.meta.toolHeadPlow:9135, oredict.toolHeadPlowUvarovite.name
gregtech:gt.meta.toolHeadPlow:9170, oredict.toolHeadPlowGneiss.name
gregtech:gt.meta.toolHeadPlow:9171, oredict.toolHeadPlowGreenschist.name
gregtech:gt.meta.toolHeadPlow:9173, oredict.toolHeadPlowGreywacke.name
gregtech:gt.meta.toolHeadPlow:9174, oredict.toolHeadPlowGraphite.name
gregtech:gt.meta.toolHeadPlow:9176, oredict.toolHeadPlowGabbro.name
gregtech:gt.meta.toolHeadPlow:9177, oredict.toolHeadPlowKomatiite.name
gregtech:gt.meta.toolHeadPlow:9178, oredict.toolHeadPlowSiltstone.name
gregtech:gt.meta.toolHeadPlow:9179, oredict.toolHeadPlowRhyolite.name
gregtech:gt.meta.toolHeadPlow:9180, oredict.toolHeadPlowQuartzite.name
gregtech:gt.meta.toolHeadPlow:9181, oredict.toolHeadPlowMigmatite.name
gregtech:gt.meta.toolHeadPlow:9184, oredict.toolHeadPlowBlueschist.name
gregtech:gt.meta.toolHeadPlow:9186, oredict.toolHeadPlowChert.name
gregtech:gt.meta.toolHeadPlow:9187, oredict.toolHeadPlowDacite.name
gregtech:gt.meta.toolHeadPlow:9188, oredict.toolHeadPlowAndesite.name
gregtech:gt.meta.toolHeadPlow:9189, oredict.toolHeadPlowLimestone.name
gregtech:gt.meta.toolHeadPlow:9190, oredict.toolHeadPlowShale.name
gregtech:gt.meta.toolHeadPlow:9191, oredict.toolHeadPlowEclogite.name
gregtech:gt.meta.toolHeadPlow:9218, oredict.toolHeadPlowKimberlite.name
gregtech:gt.meta.toolHeadPlow:9219, oredict.toolHeadPlowPrismarine.name
gregtech:gt.meta.toolHeadPlow:9220, oredict.toolHeadPlowPrismarineDark.name
gregtech:gt.meta.toolHeadPlow:9222, oredict.toolHeadPlowSlate.name
gregtech:gt.meta.toolHeadPlow:9223, oredict.toolHeadPlowBlackstone.name
gregtech:gt.meta.toolHeadPlow:9244, oredict.toolHeadPlowGrayschist.name
gregtech:gt.meta.toolHeadPlow:9245, oredict.toolHeadPlowPinkschist.name
gregtech:gt.meta.toolHeadPlow:9248, oredict.toolHeadPlowDeepslate.name
gregtech:gt.meta.toolHeadPlow:9300, oredict.toolHeadPlowOak.name
gregtech:gt.meta.toolHeadPlow:9301, oredict.toolHeadPlowBirch.name
gregtech:gt.meta.toolHeadPlow:9302, oredict.toolHeadPlowSpruce.name
gregtech:gt.meta.toolHeadPlow:9303, oredict.toolHeadPlowJunglewood.name
gregtech:gt.meta.toolHeadPlow:9304, oredict.toolHeadPlowAcacia.name
gregtech:gt.meta.toolHeadPlow:9305, oredict.toolHeadPlowDarkOak.name
gregtech:gt.meta.toolHeadPlow:9306, oredict.toolHeadPlowCrimsonwood.name
gregtech:gt.meta.toolHeadPlow:9307, oredict.toolHeadPlowWarpedwood.name
gregtech:gt.meta.toolHeadPlow:9308, oredict.toolHeadPlowWoodCompressed.name
gregtech:gt.meta.toolHeadPlow:9309, oredict.toolHeadPlowWoodDead.name
gregtech:gt.meta.toolHeadPlow:9310, oredict.toolHeadPlowWoodRotten.name
gregtech:gt.meta.toolHeadPlow:9311, oredict.toolHeadPlowWoodMossy.name
gregtech:gt.meta.toolHeadPlow:9312, oredict.toolHeadPlowWoodFrozen.name
gregtech:gt.meta.toolHeadPlow:9313, oredict.toolHeadPlowMaple.name
gregtech:gt.meta.toolHeadPlow:9314, oredict.toolHeadPlowWillow.name
gregtech:gt.meta.toolHeadPlow:9315, oredict.toolHeadPlowBlueMahoe.name
gregtech:gt.meta.toolHeadPlow:9316, oredict.toolHeadPlowHazel.name
gregtech:gt.meta.toolHeadPlow:9317, oredict.toolHeadPlowCinnamonwood.name
gregtech:gt.meta.toolHeadPlow:9318, oredict.toolHeadPlowCoconutwood.name
gregtech:gt.meta.toolHeadPlow:9319, oredict.toolHeadPlowRainbowood.name
gregtech:gt.meta.toolHeadPlow:9320, oredict.toolHeadPlowTowerwood.name
gregtech:gt.meta.toolHeadPlow:9321, oredict.toolHeadPlowWitchwood.name
gregtech:gt.meta.toolHeadPlow:9322, oredict.toolHeadPlowOgrewood.name
gregtech:gt.meta.toolHeadPlow:9323, oredict.toolHeadPlowWyvernwood.name
gregtech:gt.meta.toolHeadPlow:9324, oredict.toolHeadPlowAspen.name
gregtech:gt.meta.toolHeadPlow:9325, oredict.toolHeadPlowDouglasFir.name
gregtech:gt.meta.toolHeadPlow:9326, oredict.toolHeadPlowSycamore.name
gregtech:gt.meta.toolHeadPlow:9327, oredict.toolHeadPlowWhiteCedar.name
gregtech:gt.meta.toolHeadPlow:9328, oredict.toolHeadPlowWhiteElm.name
gregtech:gt.meta.toolHeadPlow:9329, oredict.toolHeadPlowThorntree.name
gregtech:gt.meta.toolHeadPlow:9330, oredict.toolHeadPlowSilverPine.name
gregtech:gt.meta.toolHeadPlow:9331, oredict.toolHeadPlowAlder.name
gregtech:gt.meta.toolHeadPlow:9332, oredict.toolHeadPlowHawthorn.name
gregtech:gt.meta.toolHeadPlow:9333, oredict.toolHeadPlowRowan.name
gregtech:gt.meta.toolHeadPlow:9334, oredict.toolHeadPlowAutumnwood.name
gregtech:gt.meta.toolHeadPlow:9335, oredict.toolHeadPlowPine.name
gregtech:gt.meta.toolHeadPlow:9336, oredict.toolHeadPlowCypress.name
gregtech:gt.meta.toolHeadPlow:9337, oredict.toolHeadPlowFir.name
gregtech:gt.meta.toolHeadPlow:9338, oredict.toolHeadPlowJapaneseMaple.name
gregtech:gt.meta.toolHeadPlow:9339, oredict.toolHeadPlowRainbowEucalyptus.name
gregtech:gt.meta.toolHeadPlow:9340, oredict.toolHeadPlowRedwood.name
gregtech:gt.meta.toolHeadPlow:9341, oredict.toolHeadPlowSakura.name
gregtech:gt.meta.toolHeadPlow:9342, oredict.toolHeadPlowBalsa.name
gregtech:gt.meta.toolHeadPlow:9343, oredict.toolHeadPlowBaobab.name
gregtech:gt.meta.toolHeadPlow:9344, oredict.toolHeadPlowCherrywood.name
gregtech:gt.meta.toolHeadPlow:9345, oredict.toolHeadPlowChestnutwood.name
gregtech:gt.meta.toolHeadPlow:9346, oredict.toolHeadPlowCitruswood.name
gregtech:gt.meta.toolHeadPlow:9347, oredict.toolHeadPlowCocobolowood.name
gregtech:gt.meta.toolHeadPlow:9348, oredict.toolHeadPlowEbony.name
gregtech:gt.meta.toolHeadPlow:9349, oredict.toolHeadPlowGiganteumwood.name
gregtech:gt.meta.toolHeadPlow:9350, oredict.toolHeadPlowGreenheart.name
gregtech:gt.meta.toolHeadPlow:9351, oredict.toolHeadPlowIpe.name
gregtech:gt.meta.toolHeadPlow:9352, oredict.toolHeadPlowKapok.name
gregtech:gt.meta.toolHeadPlow:9353, oredict.toolHeadPlowLarch.name
gregtech:gt.meta.toolHeadPlow:9354, oredict.toolHeadPlowLimewood.name
gregtech:gt.meta.toolHeadPlow:9355, oredict.toolHeadPlowMahoe.name
gregtech:gt.meta.toolHeadPlow:9356, oredict.toolHeadPlowMahogany.name
gregtech:gt.meta.toolHeadPlow:9357, oredict.toolHeadPlowPadauk.name
gregtech:gt.meta.toolHeadPlow:9358, oredict.toolHeadPlowPalm.name
gregtech:gt.meta.toolHeadPlow:9359, oredict.toolHeadPlowPapayawood.name
gregtech:gt.meta.toolHeadPlow:9360, oredict.toolHeadPlowPlumwood.name
gregtech:gt.meta.toolHeadPlow:9361, oredict.toolHeadPlowPoplar.name
gregtech:gt.meta.toolHeadPlow:9362, oredict.toolHeadPlowSequoia.name
gregtech:gt.meta.toolHeadPlow:9363, oredict.toolHeadPlowTeak.name
gregtech:gt.meta.toolHeadPlow:9364, oredict.toolHeadPlowWalnutwood.name
gregtech:gt.meta.toolHeadPlow:9365, oredict.toolHeadPlowWenge.name
gregtech:gt.meta.toolHeadPlow:9366, oredict.toolHeadPlowZebrawood.name
gregtech:gt.meta.toolHeadPlow:9367, oredict.toolHeadPlowDarkwood.name
gregtech:gt.meta.toolHeadPlow:9368, oredict.toolHeadPlowEtherealwood.name
gregtech:gt.meta.toolHeadPlow:9369, oredict.toolHeadPlowGoldwood.name
gregtech:gt.meta.toolHeadPlow:9370, oredict.toolHeadPlowHellbark.name
gregtech:gt.meta.toolHeadPlow:9371, oredict.toolHeadPlowJacaranda.name
gregtech:gt.meta.toolHeadPlow:9372, oredict.toolHeadPlowMangrove.name
gregtech:gt.meta.toolHeadPlow:9373, oredict.toolHeadPlowSacredOak.name
gregtech:gt.meta.toolHeadPlow:9374, oredict.toolHeadPlowMagicwood.name
gregtech:gt.meta.toolHeadPlow:9375, oredict.toolHeadPlowApplewood.name
gregtech:gt.meta.toolHeadPlow:9376, oredict.toolHeadPlowAshwood.name
gregtech:gt.meta.toolHeadPlow:9377, oredict.toolHeadPlowBeech.name
gregtech:gt.meta.toolHeadPlow:9378, oredict.toolHeadPlowBoxwood.name
gregtech:gt.meta.toolHeadPlow:9379, oredict.toolHeadPlowBrazilwood.name
gregtech:gt.meta.toolHeadPlow:9380, oredict.toolHeadPlowButternutwood.name
gregtech:gt.meta.toolHeadPlow:9381, oredict.toolHeadPlowCedar.name
gregtech:gt.meta.toolHeadPlow:9382, oredict.toolHeadPlowElderwood.name
gregtech:gt.meta.toolHeadPlow:9383, oredict.toolHeadPlowElm.name
gregtech:gt.meta.toolHeadPlow:9384, oredict.toolHeadPlowEucalyptus.name
gregtech:gt.meta.toolHeadPlow:9385, oredict.toolHeadPlowFigwood.name
gregtech:gt.meta.toolHeadPlow:9386, oredict.toolHeadPlowGingko.name
gregtech:gt.meta.toolHeadPlow:9387, oredict.toolHeadPlowHemlock.name
gregtech:gt.meta.toolHeadPlow:9388, oredict.toolHeadPlowHickory.name
gregtech:gt.meta.toolHeadPlow:9389, oredict.toolHeadPlowHolly.name
gregtech:gt.meta.toolHeadPlow:9390, oredict.toolHeadPlowHornbeam.name
gregtech:gt.meta.toolHeadPlow:9391, oredict.toolHeadPlowIroko.name
gregtech:gt.meta.toolHeadPlow:9392, oredict.toolHeadPlowLocust.name
gregtech:gt.meta.toolHeadPlow:9393, oredict.toolHeadPlowLogwood.name
gregtech:gt.meta.toolHeadPlow:9394, oredict.toolHeadPlowMaclura.name
gregtech:gt.meta.toolHeadPlow:9395, oredict.toolHeadPlowOlivewood.name
gregtech:gt.meta.toolHeadPlow:9396, oredict.toolHeadPlowPearwood.name
gregtech:gt.meta.toolHeadPlow:9397, oredict.toolHeadPlowPinkIvory.name
gregtech:gt.meta.toolHeadPlow:9398, oredict.toolHeadPlowPurpleheart.name
gregtech:gt.meta.toolHeadPlow:9399, oredict.toolHeadPlowRosewood.name
gregtech:gt.meta.toolHeadPlow:9400, oredict.toolHeadPlowSweetgum.name
gregtech:gt.meta.toolHeadPlow:9401, oredict.toolHeadPlowSyzgium.name
gregtech:gt.meta.toolHeadPlow:9402, oredict.toolHeadPlowWhitebeam.name
gregtech:gt.meta.toolHeadPlow:9403, oredict.toolHeadPlowYew.name
gregtech:gt.meta.toolHeadPlow:9404, oredict.toolHeadPlowWoodScorched.name
gregtech:gt.meta.toolHeadPlow:9405, oredict.toolHeadPlowWoodVarnished.name
gregtech:gt.meta.toolHeadPlow:9406, oredict.toolHeadPlowWoodTainted.name
gregtech:gt.meta.toolHeadPlow:9407, oredict.toolHeadPlowWoodBleached.name
gregtech:gt.meta.toolHeadPlow:9408, oredict.toolHeadPlowFoxfirewood.name
gregtech:gt.meta.toolHeadPlow:9409, oredict.toolHeadPlowBlueSpruce.name
gregtech:gt.meta.toolHeadPlow:9715, oredict.toolHeadPlowMarshmallow.name
gregtech:gt.meta.toolHeadPlow:9716, oredict.toolHeadPlowPEZ.name
gregtech:gt.meta.toolHeadPlow:9717, oredict.toolHeadPlowLicorice.name
gregtech:gt.meta.toolHeadPlow:9802, oredict.toolHeadPlowIce.name
gregtech:gt.meta.toolHeadBuzzSaw:40, oredict.toolHeadBuzzSawBeryllium.name
gregtech:gt.meta.toolHeadBuzzSaw:130, oredict.toolHeadBuzzSawAluminium.name
gregtech:gt.meta.toolHeadBuzzSaw:220, oredict.toolHeadBuzzSawTitanium.name
gregtech:gt.meta.toolHeadBuzzSaw:240, oredict.toolHeadBuzzSawChromium.name
gregtech:gt.meta.toolHeadBuzzSaw:250, oredict.toolHeadBuzzSawManganese.name
gregtech:gt.meta.toolHeadBuzzSaw:260, oredict.toolHeadBuzzSawIron.name
gregtech:gt.meta.toolHeadBuzzSaw:270, oredict.toolHeadBuzzSawCobalt.name
gregtech:gt.meta.toolHeadBuzzSaw:278, oredict.toolHeadBuzzSawCobalt60.name
gregtech:gt.meta.toolHeadBuzzSaw:280, oredict.toolHeadBuzzSawNickel.name
gregtech:gt.meta.toolHeadBuzzSaw:290, oredict.toolHeadBuzzSawCopper.name
gregtech:gt.meta.toolHeadBuzzSaw:320, oredict.toolHeadBuzzSawGermanium.name
gregtech:gt.meta.toolHeadBuzzSaw:400, oredict.toolHeadBuzzSawZirconium.name
gregtech:gt.meta.toolHeadBuzzSaw:420, oredict.toolHeadBuzzSawMolybdenum.name
gregtech:gt.meta.toolHeadBuzzSaw:430, oredict.toolHeadBuzzSawTechnetium.name
gregtech:gt.meta.toolHeadBuzzSaw:460, oredict.toolHeadBuzzSawPalladium.name
gregtech:gt.meta.toolHeadBuzzSaw:470, oredict.toolHeadBuzzSawSilver.name
gregtech:gt.meta.toolHeadBuzzSaw:600, oredict.toolHeadBuzzSawNeodymium.name
gregtech:gt.meta.toolHeadBuzzSaw:740, oredict.toolHeadBuzzSawTungsten.name
gregtech:gt.meta.toolHeadBuzzSaw:760, oredict.toolHeadBuzzSawOsmiumElemental.name
gregtech:gt.meta.toolHeadBuzzSaw:770, oredict.toolHeadBuzzSawIridium.name
gregtech:gt.meta.toolHeadBuzzSaw:780, oredict.toolHeadBuzzSawPlatinum.name
gregtech:gt.meta.toolHeadBuzzSaw:790, oredict.toolHeadBuzzSawGold.name
gregtech:gt.meta.toolHeadBuzzSaw:820, oredict.toolHeadBuzzSawLead.name
gregtech:gt.meta.toolHeadBuzzSaw:830, oredict.toolHeadBuzzSawBismuth.name
gregtech:gt.meta.toolHeadBuzzSaw:900, oredict.toolHeadBuzzSawThorium.name
gregtech:gt.meta.toolHeadBuzzSaw:920, oredict.toolHeadBuzzSawUranium.name
gregtech:gt.meta.toolHeadBuzzSaw:921, oredict.toolHeadBuzzSawUranium235.name
gregtech:gt.meta.toolHeadBuzzSaw:922, oredict.toolHeadBuzzSawUranium233.name
gregtech:gt.meta.toolHeadBuzzSaw:940, oredict.toolHeadBuzzSawPlutonium.name
gregtech:gt.meta.toolHeadBuzzSaw:942, oredict.toolHeadBuzzSawPlutonium240.name
gregtech:gt.meta.toolHeadBuzzSaw:943, oredict.toolHeadBuzzSawPlutonium241.name
gregtech:gt.meta.toolHeadBuzzSaw:945, oredict.toolHeadBuzzSawPlutonium243.name
gregtech:gt.meta.toolHeadBuzzSaw:946, oredict.toolHeadBuzzSawPlutonium238.name
gregtech:gt.meta.toolHeadBuzzSaw:947, oredict.toolHeadBuzzSawPlutonium239.name
gregtech:gt.meta.toolHeadBuzzSaw:950, oredict.toolHeadBuzzSawAmericium.name
gregtech:gt.meta.toolHeadBuzzSaw:951, oredict.toolHeadBuzzSawAmericium241.name
gregtech:gt.meta.toolHeadBuzzSaw:952, oredict.toolHeadBuzzSawAmericium242.name
gregtech:gt.meta.toolHeadBuzzSaw:1260, oredict.toolHeadBuzzSawTrinium.name
gregtech:gt.meta.toolHeadBuzzSaw:1520, oredict.toolHeadBuzzSawVibranium.name
gregtech:gt.meta.toolHeadBuzzSaw:1740, oredict.toolHeadBuzzSawNaquadah.name
gregtech:gt.meta.toolHeadBuzzSaw:1741, oredict.toolHeadBuzzSawNaquadahEnriched.name
gregtech:gt.meta.toolHeadBuzzSaw:1742, oredict.toolHeadBuzzSawNaquadria.name
gregtech:gt.meta.toolHeadBuzzSaw:2210, oredict.toolHeadBuzzSawAtlarus.name
gregtech:gt.meta.toolHeadBuzzSaw:2220, oredict.toolHeadBuzzSawAdamantium.name
gregtech:gt.meta.toolHeadBuzzSaw:8003, oredict.toolHeadBuzzSawCarborundum.name
gregtech:gt.meta.toolHeadBuzzSaw:8300, oredict.toolHeadBuzzSawDiamond.name
gregtech:gt.meta.toolHeadBuzzSaw:8301, oredict.toolHeadBuzzSawEmerald.name
gregtech:gt.meta.toolHeadBuzzSaw:8302, oredict.toolHeadBuzzSawRuby.name
gregtech:gt.meta.toolHeadBuzzSaw:8303, oredict.toolHeadBuzzSawBalasRuby.name
gregtech:gt.meta.toolHeadBuzzSaw:8304, oredict.toolHeadBuzzSawSapphire.name
gregtech:gt.meta.toolHeadBuzzSaw:8305, oredict.toolHeadBuzzSawGreenSapphire.name
gregtech:gt.meta.toolHeadBuzzSaw:8306, oredict.toolHeadBuzzSawTopaz.name
gregtech:gt.meta.toolHeadBuzzSaw:8307, oredict.toolHeadBuzzSawBlueTopaz.name
gregtech:gt.meta.toolHeadBuzzSaw:8308, oredict.toolHeadBuzzSawTanzanite.name
gregtech:gt.meta.toolHeadBuzzSaw:8309, oredict.toolHeadBuzzSawRedJasper.name
gregtech:gt.meta.toolHeadBuzzSaw:8310, oredict.toolHeadBuzzSawAmber.name
gregtech:gt.meta.toolHeadBuzzSaw:8311, oredict.toolHeadBuzzSawOlivine.name
gregtech:gt.meta.toolHeadBuzzSaw:8312, oredict.toolHeadBuzzSawOpal.name
gregtech:gt.meta.toolHeadBuzzSaw:8313, oredict.toolHeadBuzzSawAmethyst.name
gregtech:gt.meta.toolHeadBuzzSaw:8314, oredict.toolHeadBuzzSawOrangeSapphire.name
gregtech:gt.meta.toolHeadBuzzSaw:8315, oredict.toolHeadBuzzSawYellowSapphire.name
gregtech:gt.meta.toolHeadBuzzSaw:8318, oredict.toolHeadBuzzSawEnderPearl.name
gregtech:gt.meta.toolHeadBuzzSaw:8319, oredict.toolHeadBuzzSawEnderEye.name
gregtech:gt.meta.toolHeadBuzzSaw:8320, oredict.toolHeadBuzzSawNetherStar.name
gregtech:gt.meta.toolHeadBuzzSaw:8321, oredict.toolHeadBuzzSawJade.name
gregtech:gt.meta.toolHeadBuzzSaw:8322, oredict.toolHeadBuzzSawCraponite.name
gregtech:gt.meta.toolHeadBuzzSaw:8323, oredict.toolHeadBuzzSawAquamarine.name
gregtech:gt.meta.toolHeadBuzzSaw:8324, oredict.toolHeadBuzzSawMorganite.name
gregtech:gt.meta.toolHeadBuzzSaw:8325, oredict.toolHeadBuzzSawDioptase.name
gregtech:gt.meta.toolHeadBuzzSaw:8326, oredict.toolHeadBuzzSawSpinel.name
gregtech:gt.meta.toolHeadBuzzSaw:8328, oredict.toolHeadBuzzSawBlueSapphire.name
gregtech:gt.meta.toolHeadBuzzSaw:8329, oredict.toolHeadBuzzSawAmethystEnder.name
gregtech:gt.meta.toolHeadBuzzSaw:8342, oredict.toolHeadBuzzSawFirestone.name
gregtech:gt.meta.toolHeadBuzzSaw:8350, oredict.toolHeadBuzzSawInfusedDull.name
gregtech:gt.meta.toolHeadBuzzSaw:8351, oredict.toolHeadBuzzSawInfusedVis.name
gregtech:gt.meta.toolHeadBuzzSaw:8352, oredict.toolHeadBuzzSawInfusedAir.name
gregtech:gt.meta.toolHeadBuzzSaw:8353, oredict.toolHeadBuzzSawInfusedFire.name
gregtech:gt.meta.toolHeadBuzzSaw:8354, oredict.toolHeadBuzzSawInfusedEarth.name
gregtech:gt.meta.toolHeadBuzzSaw:8355, oredict.toolHeadBuzzSawInfusedWater.name
gregtech:gt.meta.toolHeadBuzzSaw:8356, oredict.toolHeadBuzzSawInfusedEntropy.name
gregtech:gt.meta.toolHeadBuzzSaw:8357, oredict.toolHeadBuzzSawInfusedOrder.name
gregtech:gt.meta.toolHeadBuzzSaw:8358, oredict.toolHeadBuzzSawInfusedBalance.name
gregtech:gt.meta.toolHeadBuzzSaw:8383, oredict.toolHeadBuzzSawPurpleSapphire.name
gregtech:gt.meta.toolHeadBuzzSaw:8384, oredict.toolHeadBuzzSawHeliodor.name
gregtech:gt.meta.toolHeadBuzzSaw:8385, oredict.toolHeadBuzzSawGoshenite.name
gregtech:gt.meta.toolHeadBuzzSaw:8386, oredict.toolHeadBuzzSawBixbite.name
gregtech:gt.meta.toolHeadBuzzSaw:8387, oredict.toolHeadBuzzSawMaxixe.name
gregtech:gt.meta.toolHeadBuzzSaw:8388, oredict.toolHeadBuzzSawAlexandrite.name
gregtech:gt.meta.toolHeadBuzzSaw:8415, oredict.toolHeadBuzzSawOnyxRed.name
gregtech:gt.meta.toolHeadBuzzSaw:8416, oredict.toolHeadBuzzSawOnyxBlack.name
gregtech:gt.meta.toolHeadBuzzSaw:8417, oredict.toolHeadBuzzSawAmazonite.name
gregtech:gt.meta.toolHeadBuzzSaw:8419, oredict.toolHeadBuzzSawZircon.name
gregtech:gt.meta.toolHeadBuzzSaw:8423, oredict.toolHeadBuzzSawDiamondIndustrial.name
gregtech:gt.meta.toolHeadBuzzSaw:8424, oredict.toolHeadBuzzSawPinkDiamond.name
gregtech:gt.meta.toolHeadBuzzSaw:8425, oredict.toolHeadBuzzSawOceanJasper.name
gregtech:gt.meta.toolHeadBuzzSaw:8426, oredict.toolHeadBuzzSawRainforestJasper.name
gregtech:gt.meta.toolHeadBuzzSaw:8427, oredict.toolHeadBuzzSawBlueJasper.name
gregtech:gt.meta.toolHeadBuzzSaw:8428, oredict.toolHeadBuzzSawGreenJasper.name
gregtech:gt.meta.toolHeadBuzzSaw:8429, oredict.toolHeadBuzzSawYellowJasper.name
gregtech:gt.meta.toolHeadBuzzSaw:8430, oredict.toolHeadBuzzSawTigerEye.name
gregtech:gt.meta.toolHeadBuzzSaw:8431, oredict.toolHeadBuzzSawCatsEye.name
gregtech:gt.meta.toolHeadBuzzSaw:8432, oredict.toolHeadBuzzSawDragonEye.name
gregtech:gt.meta.toolHeadBuzzSaw:8433, oredict.toolHeadBuzzSawHawksEye.name
gregtech:gt.meta.toolHeadBuzzSaw:8434, oredict.toolHeadBuzzSawBlackEye.name
gregtech:gt.meta.toolHeadBuzzSaw:8435, oredict.toolHeadBuzzSawTigerIron.name
gregtech:gt.meta.toolHeadBuzzSaw:8446, oredict.toolHeadBuzzSawBrownAventurine.name
gregtech:gt.meta.toolHeadBuzzSaw:8447, oredict.toolHeadBuzzSawYellowAventurine.name
gregtech:gt.meta.toolHeadBuzzSaw:8448, oredict.toolHeadBuzzSawGreenAventurine.name
gregtech:gt.meta.toolHeadBuzzSaw:8449, oredict.toolHeadBuzzSawBlackAventurine.name
gregtech:gt.meta.toolHeadBuzzSaw:8450, oredict.toolHeadBuzzSawBlueAventurine.name
gregtech:gt.meta.toolHeadBuzzSaw:8451, oredict.toolHeadBuzzSawRedAventurine.name
gregtech:gt.meta.toolHeadBuzzSaw:8463, oredict.toolHeadBuzzSawSugilite.name
gregtech:gt.meta.toolHeadBuzzSaw:8600, oredict.toolHeadBuzzSawElectrum.name
gregtech:gt.meta.toolHeadBuzzSaw:8601, oredict.toolHeadBuzzSawSterlingSilver.name
gregtech:gt.meta.toolHeadBuzzSaw:8602, oredict.toolHeadBuzzSawRoseGold.name
gregtech:gt.meta.toolHeadBuzzSaw:8603, oredict.toolHeadBuzzSawAngmallen.name
gregtech:gt.meta.toolHeadBuzzSaw:8606, oredict.toolHeadBuzzSawGildedIron.name
gregtech:gt.meta.toolHeadBuzzSaw:8610, oredict.toolHeadBuzzSawBronze.name
gregtech:gt.meta.toolHeadBuzzSaw:8611, oredict.toolHeadBuzzSawBlackBronze.name
gregtech:gt.meta.toolHeadBuzzSaw:8612, oredict.toolHeadBuzzSawBismuthBronze.name
gregtech:gt.meta.toolHeadBuzzSaw:8613, oredict.toolHeadBuzzSawHepatizon.name
gregtech:gt.meta.toolHeadBuzzSaw:8620, oredict.toolHeadBuzzSawBrass.name
gregtech:gt.meta.toolHeadBuzzSaw:8621, oredict.toolHeadBuzzSawCobaltBrass.name
gregtech:gt.meta.toolHeadBuzzSaw:8630, oredict.toolHeadBuzzSawSteel.name
gregtech:gt.meta.toolHeadBuzzSaw:8631, oredict.toolHeadBuzzSawBlackSteel.name
gregtech:gt.meta.toolHeadBuzzSaw:8632, oredict.toolHeadBuzzSawBlueSteel.name
gregtech:gt.meta.toolHeadBuzzSaw:8633, oredict.toolHeadBuzzSawRedSteel.name
gregtech:gt.meta.toolHeadBuzzSaw:8634, oredict.toolHeadBuzzSawDamascusSteel.name
gregtech:gt.meta.toolHeadBuzzSaw:8635, oredict.toolHeadBuzzSawTungstensteel.name
gregtech:gt.meta.toolHeadBuzzSaw:8636, oredict.toolHeadBuzzSawStainlessSteel.name
gregtech:gt.meta.toolHeadBuzzSaw:8638, oredict.toolHeadBuzzSawTungstenCarbide.name
gregtech:gt.meta.toolHeadBuzzSaw:8640, oredict.toolHeadBuzzSawAnnealedCopper.name
gregtech:gt.meta.toolHeadBuzzSaw:8642, oredict.toolHeadBuzzSawPigIron.name
gregtech:gt.meta.toolHeadBuzzSaw:8643, oredict.toolHeadBuzzSawWroughtIron.name
gregtech:gt.meta.toolHeadBuzzSaw:8645, oredict.toolHeadBuzzSawIronMagnetic.name
gregtech:gt.meta.toolHeadBuzzSaw:8646, oredict.toolHeadBuzzSawSteelMagnetic.name
gregtech:gt.meta.toolHeadBuzzSaw:8647, oredict.toolHeadBuzzSawNeodymiumMagnetic.name
gregtech:gt.meta.toolHeadBuzzSaw:8649, oredict.toolHeadBuzzSawMeteoricIron.name
gregtech:gt.meta.toolHeadBuzzSaw:8650, oredict.toolHeadBuzzSawMeteoricSteel.name
gregtech:gt.meta.toolHeadBuzzSaw:8651, oredict.toolHeadBuzzSawSteelGalvanized.name
gregtech:gt.meta.toolHeadBuzzSaw:8653, oredict.toolHeadBuzzSawVanadiumSteel.name
gregtech:gt.meta.toolHeadBuzzSaw:8654, oredict.toolHeadBuzzSawTitaniumGold.name
gregtech:gt.meta.toolHeadBuzzSaw:8661, oredict.toolHeadBuzzSawInvar.name
gregtech:gt.meta.toolHeadBuzzSaw:8662, oredict.toolHeadBuzzSawConstantan.name
gregtech:gt.meta.toolHeadBuzzSaw:8663, oredict.toolHeadBuzzSawNichrome.name
gregtech:gt.meta.toolHeadBuzzSaw:8664, oredict.toolHeadBuzzSawKanthal.name
gregtech:gt.meta.toolHeadBuzzSaw:8665, oredict.toolHeadBuzzSawMagnalium.name
gregtech:gt.meta.toolHeadBuzzSaw:8666, oredict.toolHeadBuzzSawUltimet.name
gregtech:gt.meta.toolHeadBuzzSaw:8667, oredict.toolHeadBuzzSawTinAlloy.name
gregtech:gt.meta.toolHeadBuzzSaw:8672, oredict.toolHeadBuzzSawIronwood.name
gregtech:gt.meta.toolHeadBuzzSaw:8673, oredict.toolHeadBuzzSawSteeleaf.name
gregtech:gt.meta.toolHeadBuzzSaw:8674, oredict.toolHeadBuzzSawKnightmetal.name
gregtech:gt.meta.toolHeadBuzzSaw:8675, oredict.toolHeadBuzzSawFierySteel.name
gregtech:gt.meta.toolHeadBuzzSaw:8676, oredict.toolHeadBuzzSawAstralSilver.name
